5,1361.6,402.29,90.022,140.66,60.718
5,980.11,356.57,58.514,91.429,41.888
5,1018.8,248.2,41.584,64.975,38.285
5,901.99,404.15,34.86,54.468,34.032
5,1295.5,398.88,38.102,59.535,29.075
5,1110.8,256,138.85,216.95,26.868
5,160.39,41.639,49.349,77.108,24.157
5,1284.2,4.2431,45.26,70.718,14.347
5,1184,14,64,100,11.932
6,417.19,395.85,75.852,118.52,162.59
6,1067.8,382.91,70.017,109.4,111.96
6,1392,364,128,200,101.88
6,784.34,408.51,34.86,54.468,90.54
6,924,407,32,50,58.752
6,1185.1,393.75,41.584,64.975,56.486
6,1094,382.91,70.017,109.4,50.279
6,814.67,394.61,45.26,70.718,49.879
6,1294.2,20.698,34.86,54.468,45.116
6,139.44,33.77,34.86,54.468,43.746
6,1313.7,375.58,53.895,84.211,32.031
6,1029.2,237.81,41.584,64.975,29.168
6,1048.7,417.93,49.349,77.108,16.467
6,1236,395,32,50,15.629
6,20,119,32,50,15.151
6,1272.9,-1.4144,45.26,70.718,14.925
6,382.59,64.703,90.022,140.66,12.904
6,909.69,389.36,38.102,59.535,5.7998
7,330.99,400.81,82.747,129.29,159.36
7,1033.5,376.89,75.852,118.52,129.74
7,1440,364,128,200,98.084
7,1190.3,393.75,41.584,64.975,90.448
7,774.5,398.94,41.584,64.975,82.792
7,810.88,404.14,41.584,64.975,70.837
7,932,403,32,50,51.665
7,1005,376.89,75.852,118.52,48.384
7,88,23,32,50,38.938
7,1064,406,64,100,33.358
7,1039.6,237.81,41.584,64.975,32.233
7,357.21,113.12,38.102,59.535,30.109
7,1295.6,-1.4144,45.26,70.718,22.801
7,1273.3,25.263,53.895,84.211,17.871
7,1209.1,305.35,98.699,154.22,12.851
7,260.24,38.188,45.26,70.718,12.219
7,120,19,32,50,9.7505
8,974.65,354.7,98.699,154.22,152.33
8,197.4,391.71,98.699,154.22,138.09
8,1498.1,355.56,151.7,237.04,92.106
8,752.58,393.25,49.349,77.108,90.195
8,796,419,32,50,86.341
8,1098.1,395.44,34.86,54.468,86.271
8,1175.7,338.96,75.852,118.52,66.194
8,937.64,354.7,98.699,154.22,63.057
8,1237.5,395.44,34.86,54.468,61.849
8,16.972,21.215,45.26,70.718,52.906
8,1345.8,371.2,58.514,91.429,44.169
8,168.79,413.54,90.022,140.66,42.334
8,26.145,90.417,34.86,54.468,37.574
8,923.98,394.12,38.102,59.535,35.287
8,33.945,21.215,45.26,70.718,30.321
8,1034.4,237.81,41.584,64.975,29.134
8,322.48,89.105,45.26,70.718,19.035
8,345.1,83.448,45.26,70.718,17.442
8,4.7628,51.2,38.102,59.535,14.316
9,902.74,360.42,107.79,168.42,148.78
9,26.947,400.84,107.79,168.42,135.35
9,734.32,395.79,53.895,84.211,113.51
9,1548.5,343.41,199.8,312.2,96.651
9,776,427,32,50,86.835
9,1140,407,32,50,79.976
9,1096,407,32,50,67.143
9,1272,407,32,50,59.64
9,1181.5,334.77,90.022,140.66,58.649
9,0,427.79,107.79,168.42,51.732
9,1034.4,243.01,41.584,64.975,45.486
9,714.11,395.79,53.895,84.211,44.055
9,1353.1,378.51,58.514,91.429,34.494
9,281.32,53.451,90.022,140.66,29.914
10,848.84,360.42,107.79,168.42,144.12
10,700.63,395.79,53.895,84.211,120.09
10,720.84,395.79,53.895,84.211,111.75
10,1683.9,358.4,182.04,284.44,87.75
10,1172,403,32,50,76.338
10,936,411,32,50,64.102
10,741.05,395.79,53.895,84.211,62.521
10,1088,403,32,50,55.169
10,808.42,360.42,107.79,168.42,44.667
10,1300,407,32,50,40.069
10,1199.8,338.75,82.747,129.29,40.061
10,1268.3,24.69,41.584,64.975,18.236
10,1024,237.81,41.584,64.975,17.843
10,235.79,32,53.895,84.211,16.459
10,1196.7,899.08,49.349,77.108,7.6514
10,242.53,58.947,53.895,84.211,3.5926
11,720,348,128,200,129.53
11,670.54,404.14,41.584,64.975,113.85
11,1350.8,391.08,34.86,54.468,95.214
11,932.49,395.44,34.86,54.468,73.805
11,1199.2,375.58,53.895,84.211,72.089
11,1832.4,316.63,215.58,336.84,68.798
11,1029.2,222.21,41.584,64.975,56.809
11,1089.4,386.72,34.86,54.468,55.222
11,687.54,378.51,58.514,91.429,34.343
11,174.3,25.055,34.86,54.468,20.079
11,1718.9,320,58.514,91.429,18.549
11,1375.1,363.89,58.514,91.429,18.299
11,1920,540,128,200,15.486
11,768,332,128,200,10.442
11,1295.5,-1.1907,38.102,59.535,9.5607
12,568.89,355.56,151.7,237.04,129.54
12,625.78,355.56,151.7,237.04,90.53
12,1205.9,395.79,53.895,84.211,82.441
12,940,415,32,50,77.74
12,1405,413.17,38.102,59.535,40.129
12,1744.8,341.89,53.895,84.211,37.027
12,1181.5,347.9,70.017,109.4,33.061
12,1028.8,236.95,38.102,59.535,29.41
12,1037.5,293.05,107.79,168.42,13.173
12,94.815,16.593,75.852,118.52,10.333
12,448,235,32,50,9.6564
12,123.26,7.1111,75.852,118.52,9.4327
13,586.39,400.41,70.017,109.4,119.89
13,643.66,415.09,58.514,91.429,119.45
13,376.16,370.94,167.18,261.22,118.85
13,1081.2,408.41,38.102,59.535,71.21
13,940,427,32,50,71.126
13,1451,408.51,34.86,54.468,68.067
13,1172.2,306.53,107.79,168.42,61.65
13,1429.4,419.74,41.584,64.975,40.957
13,1029.2,243.01,41.584,64.975,37.953
13,452,179,32,50,15.56
13,470.6,347.51,34.86,54.468,6.0598
13,20.687,-2.5859,82.747,129.29,4.2759
14,533.88,391.66,70.017,109.4,131.17
14,29.257,343.77,234.06,365.71,123.47
14,599.77,407.77,58.514,91.429,103.23
14,945.57,412.87,34.86,54.468,94.176
14,1507.4,393.75,41.584,64.975,86.865
14,1212.6,395.79,53.895,84.211,70.497
14,1071.6,398.88,38.102,59.535,64.147
14,1445,414.54,41.584,64.975,36.022
14,1029.2,227.41,41.584,64.975,34.105
14,1175.7,338.96,75.852,118.52,32.487
14,141.88,313.06,49.349,77.108,15.613
14,1838.4,365.54,38.102,59.535,7.033
14,436,163,32,50,2.6868
15,551.38,391.66,70.017,109.4,128.98
15,474.07,376.89,75.852,118.52,121.49
15,1076.3,386.72,34.86,54.468,99.996
15,949.92,399.8,34.86,54.468,75.282
15,1208,366,64,100,69.218
15,1024,206.62,41.584,64.975,40.375
15,1400.3,379.83,38.102,59.535,27.417
15,690.21,202.25,45.26,70.718,12.5
15,1468.1,387.08,49.349,77.108,6.4839
15,628,175,32,50,0.82531
16,486.14,421.49,82.747,129.29,116.97
16,411.35,444.17,70.017,109.4,105.34
16,956.43,430.13,41.584,64.975,94.016
16,1070.8,414.54,41.584,64.975,60.964
16,1236.1,415.09,58.514,91.429,59.39
16,1034.4,243.01,41.584,64.975,52.529
16,1499.2,428.55,45.26,70.718,43.971
16,384.71,247.51,45.26,70.718,37.966
16,1926,334.43,34.86,54.468,30.441
17,413.74,442.18,82.747,129.29,130.01
17,962.31,430.27,49.349,77.108,113.32
17,322.37,452.74,75.852,118.52,92.507
17,1071.6,427.46,38.102,59.535,84.684
17,1105.9,30.72,327.68,512,62.657
17,1538.8,434.21,45.26,70.718,48.036
17,1028.8,251.24,38.102,59.535,35.95
17,373.39,247.51,45.26,70.718,35.629
17,1046.6,417.24,45.26,70.718,35.307
17,1857.5,470.33,38.102,59.535,33.647
17,1193.7,903.78,45.26,70.718,23.458
17,2009.9,384.6,38.102,59.535,19.209
17,1425.7,417.24,45.26,70.718,18.043
17,36,39,32,50,10.502
18,227.56,471.7,75.852,118.52,110.81
18,320.77,428.72,98.699,154.22,103.39
18,1188.1,417.24,45.26,70.718,96.373
18,1061,411.76,49.349,77.108,64.94
18,972.02,435.33,41.584,64.975,49.1
18,982.63,359.43,82.747,129.29,35.888
18,1035.3,241.86,45.26,70.718,29.258
18,362.08,236.2,45.26,70.718,23.13
18,1579.2,436.43,49.349,77.108,21.143
18,1232.6,279.7,151.7,237.04,18.415
19,64,412,128,200,108.62
19,986.99,430.27,49.349,77.108,108.54
19,190.17,420.57,117.03,182.86,106.44
19,1178.9,409.26,53.895,84.211,78.435
19,1061,411.76,49.349,77.108,58.61
19,1289.3,454.94,49.349,77.108,47.266
19,1041,236.2,45.26,70.718,32.388
19,958.17,415.09,58.514,91.429,30.708
19,351.61,226.7,49.349,77.108,27.061
19,1079.5,417.93,49.349,77.108,22.159
19,1470.9,422.9,45.26,70.718,12.42
19,113.78,374.52,151.7,237.04,12.12
19,320,207,32,50,2.9042
20,1171.1,405.92,45.26,70.718,125.72
20,999.33,417.93,49.349,77.108,122.17
20,16,412,128,200,121.01
20,1294.6,429.71,58.514,91.429,77.109
20,1070.8,409.34,41.584,64.975,74.443
20,1190.6,405.59,49.349,77.108,44.256
20,1512,423,32,50,31.26
20,479.32,199.35,34.86,54.468,30.338
20,1042.5,220.53,49.349,77.108,29.964
20,995.71,394.61,45.26,70.718,28.278
20,382.46,214.36,49.349,77.108,25.32
20,384,139,32,50,24.137
20,333.11,208.19,49.349,77.108,17.543
20,910.85,400.27,45.26,70.718,6.8445
21,1010.5,409.26,53.895,84.211,105.07
21,1152,395.79,53.895,84.211,97.32
21,1076,404.14,41.584,64.975,84.467
21,1312,430,64,100,74.527
21,1048.7,214.36,49.349,77.108,34.277
21,468,199,32,50,30.365
21,606.81,376.89,75.852,118.52,27.672
21,1006.5,347.9,70.017,109.4,26.159
21,1224,403,32,50,22.689
21,328.13,202.25,45.26,70.718,6.2224
22,1153.5,405.59,49.349,77.108,100.27
22,1013.7,369.78,82.747,129.29,77.194
22,1085.9,408.41,38.102,59.535,74.881
22,452,195,32,50,44.847
22,1219,-12.19,390.1,609.52,38.759
22,461.89,186.28,34.86,54.468,33.446
22,1057.9,207.91,45.26,70.718,17.002
22,370.53,193.68,53.895,84.211,15.439
22,256,167,32,50,9.668
22,364,123,32,50,4.8512
23,1050.3,391.66,70.017,109.4,101.03
23,1138.5,395.79,53.895,84.211,87.072
23,1376.4,465.56,38.102,59.535,45.815
23,1063.6,207.91,45.26,70.718,31.908
23,603.9,391.66,70.017,109.4,29.994
23,828,411,32,50,28.428
23,1234.1,339.15,70.017,109.4,26.508
23,452.47,175.03,38.102,59.535,22.405
23,303.16,173.47,53.895,84.211,20.032
23,1385.7,351.86,34.86,54.468,4.0593
24,1141.2,399.42,49.349,77.108,109.61
24,1055,380.12,82.747,129.29,68.855
24,1376,364,128,200,58.907
24,1061,202.02,49.349,77.108,45.798
24,277.94,173.71,58.514,91.429,39.169
24,438.18,175.03,38.102,59.535,22.973
24,248,406,64,100,14.837
24,252,159,32,50,9.5756
25,1094,409.16,70.017,109.4,110.76
25,1429.1,436.04,90.022,140.66,66.345
25,216,439,32,50,38.381
25,1063.6,202.25,45.26,70.718,33.096
25,263.31,166.4,58.514,91.429,31.042
25,1708,431,32,50,28.377
25,240,211,32,50,21.017
25,1647.9,422.7,38.102,59.535,20.877
25,1058.7,256,138.85,216.95,10.595
25,422.67,173.21,34.86,54.468,5.8703
25,1452.7,346.49,38.102,59.535,2.699
26,1507.7,539.23,34.86,54.468,61.342
26,1061.9,279.7,151.7,237.04,51.954
26,1061,189.69,49.349,77.108,47.81
26,152,406,64,100,35.437
26,409.6,160.14,34.86,54.468,27.049
26,1504.9,321.06,45.26,70.718,23.944
26,481.16,367.04,98.699,154.22,21.777
26,226.3,207.91,45.26,70.718,18.602
26,275.49,191.03,41.584,64.975,18.3
26,562.01,175.03,38.102,59.535,13.649
26,1220,55,32,50,12.877
26,616,195,32,50,10.482
26,248.69,151.77,58.514,91.429,5.7169
27,1097.1,378.51,58.514,91.429,138.23
27,1594.8,299.57,34.86,54.468,60.55
27,1170.3,379.78,90.022,140.66,52.789
27,774.5,393.75,41.584,64.975,42.021
27,1552.9,436.04,90.022,140.66,39.232
27,620,187,32,50,39.223
27,1074.9,179.62,45.26,70.718,31.027
27,1584.1,547.36,45.26,70.718,28.535
27,1270.5,320,75.852,118.52,25.71
27,400.24,144.24,41.584,64.975,25.679
27,916.51,388.95,45.26,70.718,24.136
27,1128,409.34,41.584,64.975,22.3
27,168,131,32,50,19.064
27,464.84,193.68,53.895,84.211,18.551
27,1575.4,391.03,90.022,140.66,14.994
27,1856,415,32,50,14.422
27,744,207,32,50,8.4909
27,241.37,151.77,58.514,91.429,2.028
27,320,127,32,50,-0.40542
28,1096,382,64,100,95.489
28,1212.6,373.89,107.79,168.42,64.534
28,148,419,32,50,51.593
28,1616.8,316.63,215.58,336.84,49.34
28,1714.2,275.8,45.26,70.718,47.696
28,781.1,403.65,38.102,59.535,40.131
28,623.11,186.28,34.86,54.468,36.219
28,1085.7,183.52,49.349,77.108,32.856
28,405.24,151.42,34.86,54.468,29.42
28,1865,386.72,34.86,54.468,21.43
28,219.09,198.85,38.102,59.535,19.667
28,927.82,394.61,45.26,70.718,15.773
28,404,107,32,50,14.532
28,290.53,65.488,38.102,59.535,13.752
28,537.86,214.63,82.747,129.29,10.187
28,271.42,189.69,49.349,77.108,10.166
28,176,131,32,50,9.1609
28,212,127,32,50,8.1405
28,2012,87,32,50,6.7931
28,58.514,415.09,58.514,91.429,3.4347
29,1097.1,385.83,58.514,91.429,105.12
29,128,415,32,50,77.545
29,1272.7,362.06,117.03,182.86,61.474
29,1908,403,32,50,57.748
29,1862.9,251.37,49.349,77.108,48.904
29,1797.7,426.67,182.04,284.44,40.171
29,815.41,241.78,151.7,237.04,32.102
29,1098.1,173.47,53.895,84.211,29.428
29,395.31,151.22,38.102,59.535,28.398
29,627.47,181.92,34.86,54.468,28.115
29,400.89,94.774,34.86,54.468,19.632
29,160,123,32,50,18.186
29,1800.4,346.02,90.022,140.66,16.441
29,84,415,32,50,12.796
29,284,63,32,50,11.995
29,402.6,172.85,70.017,109.4,5.4547
29,405.24,138.35,34.86,54.468,1.1822
30,1085.3,391.66,70.017,109.4,104.87
30,224,427,32,50,92.014
30,1336.4,377.49,138.85,216.95,82.455
30,1109.3,376.89,75.852,118.52,47.29
30,1098.1,186.95,53.895,84.211,31.868
30,1960.5,409.16,70.017,109.4,31.821
30,100,431,32,50,31.242
30,200.04,203.61,38.102,59.535,28.899
30,1840,459,32,50,20.565
30,144,131,32,50,18.877
31,1050.9,346.95,107.79,168.42,100.88
31,220,439,32,50,70.599
31,1267.8,36.571,390.1,609.52,58.25
31,1131.5,422.9,45.26,70.718,54.174
31,60,443,32,50,40.368
31,369.06,159.84,41.584,64.975,34.503
31,1792,436.21,53.895,84.211,29.159
31,1104.8,200.42,53.895,84.211,27.24
31,120,135,32,50,16.755
31,246.75,195.86,49.349,77.108,11.01
31,1769.1,465.16,34.86,54.468,10.795
32,1017.8,430.27,49.349,77.108,124.87
32,1473.6,393.37,199.8,312.2,76.694
32,200,431,32,50,70.339
32,1114.5,411.58,45.26,70.718,65.923
32,8,431,32,50,64.506
32,333.79,140.02,45.26,70.718,51.623
32,100,131,32,50,47.631
32,1549,362.56,41.584,64.975,46.201
32,932,171,32,50,36.269
32,2009.9,98.828,38.102,59.535,35.599
32,1306.9,306.53,107.79,168.42,35.376
32,1004,459,32,50,34.678
32,946.03,284.59,41.584,64.975,21.579
32,47.932,107.85,34.86,54.468,19.976
32,345.1,128.71,45.26,70.718,17.59
32,1808,414,64,100,13.877
32,928,155,32,50,11.709
32,1030.2,442.6,49.349,77.108,11.299
32,80.842,160,53.895,84.211,9.4007
32,1790.8,460.8,38.102,59.535,5.4981
33,936.48,391.66,70.017,109.4,100.13
33,1103.2,411.58,45.26,70.718,70.748
33,1592.9,381.16,182.04,284.44,66.021
33,1670.7,335.16,53.895,84.211,52.805
33,1295.4,305.35,98.699,154.22,47.774
33,294.19,128.71,45.26,70.718,38.404
33,965.49,429.71,58.514,91.429,36.861
33,26.256,146.6,70.017,109.4,28.187
33,896,147,32,50,25.701
33,1821.7,451.18,45.26,70.718,25.474
33,306.68,191.03,41.584,64.975,22.862
33,296.28,71.472,41.584,64.975,20.075
33,1064.4,180.21,53.895,84.211,19.028
33,488.03,133.99,34.86,54.468,15.597
33,1374.1,-2.188,70.017,109.4,15.155
33,1843.2,332.8,117.03,182.86,10.421
33,284,39,32,50,5.24
33,1207.8,864.27,70.017,109.4,3.5479
34,858.51,390.46,82.747,129.29,108.22
34,1071.2,402.53,53.895,84.211,72.628
34,914.84,450.92,41.584,64.975,65.89
34,1730.2,308.97,282.48,441.38,49.443
34,1280,306.53,107.79,168.42,37.906
34,116,163,32,50,32.272
34,252,135,32,50,23.778
34,819.2,443.37,34.86,54.468,22.326
34,864,143,32,50,18.094
34,1591.5,411.76,49.349,77.108,18.008
34,876.35,146.46,38.102,59.535,15.991
34,257.09,64.272,34.86,54.468,10.029
34,1532,431,32,50,9.386
35,786.96,405.33,75.852,118.52,126.05
35,1061,417.93,49.349,77.108,92.56
35,833.49,475.09,38.102,59.535,40.099
35,1024,186.95,53.895,84.211,35.457
35,1913.3,387.37,107.79,168.42,32.726
35,209.56,60.726,38.102,59.535,31.993
35,1258.1,303.54,117.03,182.86,24.884
35,832,147,32,50,22.302
35,1892.1,487.31,41.584,64.975,21.292
35,404,147,32,50,18.257
35,851.28,146.51,49.349,77.108,17.799
35,60,159,32,50,11.749
35,1120,294,64,100,7.5767
35,197.52,128.65,41.584,64.975,4.9409
35,67.855,66.313,49.349,77.108,3.9844
36,692.15,395.85,75.852,118.52,82.848
36,1036.3,405.59,49.349,77.108,79.602
36,746.41,442.6,49.349,77.108,46.57
36,997.05,173.47,53.895,84.211,41.156
36,1239.6,306.53,107.79,168.42,40.784
36,4,135,32,50,39.273
36,1908,435.42,70.017,109.4,38.226
36,1096,399,32,50,36.008
36,1965.3,431.84,82.747,129.29,31.056
36,356,123,32,50,28.574
36,1688,39,32,50,28.555
36,1672,463,32,50,24.191
36,1940.2,469.89,53.895,84.211,16.581
36,20,-1,32,50,13.897
36,172,95,32,50,13.021
36,832,147,32,50,10.107
36,795.29,123.45,41.584,64.975,7.7478
37,568.89,221.87,182.04,284.44,81.409
37,1024,399.42,49.349,77.108,77.232
37,970.11,166.74,53.895,84.211,54.777
37,1226.1,293.05,107.79,168.42,50.594
37,1952,462,64,100,49.402
37,312,111,32,50,25.528
37,1703.8,456.44,34.86,54.468,20.377
37,1684.1,440.53,41.584,64.975,17.677
37,96.177,15.558,45.26,70.718,15.241
37,84.862,89.105,45.26,70.718,11.242
38,999.33,393.25,49.349,77.108,106.35
38,536.67,442.6,49.349,77.108,79.003
38,504,414,64,100,78.163
38,1199.5,288.91,117.03,182.86,56.439
38,1608,398,64,100,44.547
38,943.54,151.77,58.514,91.429,44.214
38,1715.4,409.16,70.017,109.4,35.034
38,712,123,32,50,27.429
38,312,115,32,50,21.27
38,264,127,32,50,20.48
38,1766.7,391.03,90.022,140.66,19.281
38,1940,115,32,50,13.591
38,1569.8,419.74,41.584,64.975,9.426
39,976.84,382.32,53.895,84.211,67.587
39,388.63,442.6,49.349,77.108,64.34
39,1168,268,128,200,57.305
39,424.23,429.71,58.514,91.429,54.043
39,232,107,32,50,51.43
39,1741.3,450.92,41.584,64.975,37.835
39,1925.5,531.69,70.017,109.4,37.171
39,920,142,64,100,37.016
39,1605.1,432.22,38.102,59.535,30.475
39,1408,171,32,50,28.984
39,1657.5,441.75,38.102,59.535,25.759
39,400,406,64,100,21.644
39,242.9,94.065,38.102,59.535,13.146
39,1792,471,32,50,6.4884
39,460,59,32,50,3.7306
39,1991.4,269.07,34.86,54.468,3.4594
40,242.53,346.95,107.79,168.42,101.76
40,956.63,382.32,53.895,84.211,84.604
40,1152,268,128,200,57.014
40,1782.7,442.6,49.349,77.108,50.719
40,892.34,137.14,58.514,91.429,44.416
40,212,91,32,50,28.014
40,1528.2,409.34,41.584,64.975,16.028
40,158.41,60.818,45.26,70.718,7.3186
40,180.99,75.014,38.102,59.535,5.4085
40,1196.7,899.08,49.349,77.108,4.7991
41,107.79,373.89,107.79,168.42,93.051
41,950.86,393.14,58.514,91.429,69.798
41,1816,446,64,100,67.456
41,1665.5,442.6,49.349,77.108,43.138
41,885.03,151.77,58.514,91.429,42.399
41,1115,199.11,182.04,284.44,38.944
41,124.75,71.472,41.584,64.975,38.385
41,1989.5,473.6,58.514,91.429,33.488
41,764,119,32,50,25.564
41,1846.7,444.17,70.017,109.4,24.574
41,146.29,424.79,90.022,140.66,10.492
41,636.34,115.2,58.514,91.429,2.4006
42,1882.5,442.18,82.747,129.29,63.198
42,949.89,409.26,53.895,84.211,55.131
42,1187.8,30.72,327.68,512,45.065
42,877.71,159.09,58.514,91.429,43.048
42,1579.2,442.6,49.349,77.108,41.218
42,1801.3,473.45,49.349,77.108,27.735
42,1924.7,462.22,75.852,118.52,22.986
42,1099.9,279.7,151.7,237.04,21.566
42,96,83,32,50,5.7969
43,1622.4,473.45,49.349,77.108,59.159
43,958.17,429.71,58.514,91.429,54.414
43,1371.7,3.5721,38.102,59.535,39.239
43,1398.7,3.2681,34.86,54.468,37.165
43,1758.3,476.63,53.895,84.211,37.163
43,877.71,173.71,58.514,91.429,35.085
43,1162.8,290.71,138.85,216.95,33.005
43,1706.7,443.26,75.852,118.52,24.92
43,1841.1,431.84,82.747,129.29,23.412
43,1213.6,66.37,303.41,474.07,19.942
43,56.647,86.06,34.86,54.468,18.3
43,1600,487,32,50,15.742
43,1359.5,3.2681,34.86,54.468,3.5909
44,965.49,407.77,58.514,91.429,54.118
44,1684,461.11,49.349,77.108,52.585
44,1859.4,387.37,107.79,168.42,48.052
44,1149.4,245.55,167.18,261.22,36.695
44,1802.9,444.17,70.017,109.4,26.253
44,1652,479,32,50,24.566
44,368,23,32,50,24.27
44,877.71,159.09,58.514,91.429,8.2627
44,597.33,120.89,75.852,118.52,6.8164
44,305.02,-1.0894,34.86,54.468,3.4638
45,965.49,393.14,58.514,91.429,103.98
45,1762.7,444.34,58.514,91.429,69.118
45,1246.1,405.59,49.349,77.108,40.164
45,1905.8,433.78,75.852,118.52,36.341
45,1699.7,456.12,41.584,64.975,36.232
45,1162.1,275.05,38.102,59.535,20.638
45,848,135,32,50,20.492
45,877.71,129.83,58.514,91.429,19.162
45,808.1,239.04,49.349,77.108,17.667
45,1420.5,421.58,34.86,54.468,16.206
45,344,-1,32,50,13.896
45,600,79,32,50,13.389
45,1196.7,899.08,49.349,77.108,12.039
46,971.49,382.91,70.017,109.4,87.107
46,1264.6,405.59,49.349,77.108,67.192
46,1834.2,402.29,90.022,140.66,33.265
46,1436,3,32,50,32.077
46,1202.9,899.08,49.349,77.108,26.705
46,986.07,244.15,75.852,118.52,24.78
46,602.96,92.264,41.584,64.975,21.766
46,1227.6,405.59,49.349,77.108,21.557
46,880,126,64,100,20.4
46,1196,407,32,50,17.266
46,640,91,32,50,13.634
46,1724,43,32,50,8.2773
47,987.43,393.14,58.514,91.429,83.746
47,1206,199.11,182.04,284.44,46.98
47,1181.2,265.53,38.102,59.535,46.71
47,1202.9,899.08,49.349,77.108,23.667
47,1474.3,399.42,49.349,77.108,18.699
47,653.62,181.92,34.86,54.468,14.829
47,600,87,32,50,14.498
47,1991.4,460.8,34.86,54.468,9.8991
48,1000,398,64,100,76.743
48,1223.8,193.56,199.8,312.2,46.171
48,187.13,92.264,41.584,64.975,42.307
48,1509.1,409.26,53.895,84.211,39.797
48,1634.3,390.46,82.747,129.29,29.629
48,178.89,380.92,49.349,77.108,26.614
48,1017.8,195.86,49.349,77.108,23.707
48,147.65,65.488,38.102,59.535,23.179
48,1887.1,451.66,58.514,91.429,21.669
48,1828,-1,32,50,12.241
49,1016.7,407.77,58.514,91.429,81.168
49,1335.2,434.21,45.26,70.718,43.564
49,139.44,90.417,34.86,54.468,39.871
49,1552,398,64,100,35.223
49,820.43,239.04,49.349,77.108,33.108
49,1195.5,908.35,41.584,64.975,31.953
49,896,118,64,100,30.493
49,1682,465.16,34.86,54.468,30.099
49,1005,244.15,75.852,118.52,29.214
49,123.83,60.726,38.102,59.535,26.365
49,1228.8,417.23,34.86,54.468,23.154
49,1792,406,64,100,22.804
49,146.29,42.057,58.514,91.429,22.547
49,780.73,190.94,45.26,70.718,15.199
49,1280,415.09,58.514,91.429,10.092
50,1024,391.66,70.017,109.4,72.722
50,1228.8,-10.24,327.68,512,40.93
50,1744,430,64,100,33.999
50,1195.5,908.35,41.584,64.975,33.704
50,1601.6,400.41,70.017,109.4,31.888
50,896,110,64,100,27.218
50,84.862,55.16,45.26,70.718,20.719
50,1013.7,235.31,82.747,129.29,17.916
50,1882.4,395.44,34.86,54.468,16.292
50,1576,395,32,50,11.636
50,32,88,256,400,11.158
50,100.02,41.674,38.102,59.535,1.3188
51,1033.5,386.37,75.852,118.52,74.121
51,1654.9,390.46,82.747,129.29,57.769
51,1262.1,413.17,38.102,59.535,41.047
51,432,383,32,50,39.016
51,904,110,64,100,37.247
51,1840,438,64,100,31
51,1196.7,905.25,49.349,77.108,30.881
51,1280,120,256,400,28.677
51,812,215,32,50,27.956
51,176,55,32,50,25.536
